
8661	EIF3A	eukaryotic translation initiation factor 3 subunit A [Source:HGNC Symbol;Acc:HGNC:3271]	GO_RNA_BINDING					GO_STRUCTURAL_MOLECULE_ACTIVITY									GO_KINASE_BINDING		GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING									GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING			GO_TRANSLATION_REGULATOR_ACTIVITY	GO_SIGNALING_RECEPTOR_BINDING			GO_MRNA_BINDING																											GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY																																				
1314	COPA	COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	GO_RNA_BINDING					GO_STRUCTURAL_MOLECULE_ACTIVITY																								GO_SIGNALING_RECEPTOR_BINDING			GO_MRNA_BINDING																																																															
6133	RPL9	ribosomal protein L9 [Source:HGNC Symbol;Acc:HGNC:10369]	GO_RNA_BINDING					GO_STRUCTURAL_MOLECULE_ACTIVITY																																																																GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME																										
6124	RPL4	ribosomal protein L4 [Source:HGNC Symbol;Acc:HGNC:10353]	GO_RNA_BINDING					GO_STRUCTURAL_MOLECULE_ACTIVITY																																																																GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME																										
6224	RPS20	ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]	GO_RNA_BINDING					GO_STRUCTURAL_MOLECULE_ACTIVITY																																																																GO_STRUCTURAL_CONSTITUENT_OF_RIBOSOME																										
5905	RANGAP1	Ran GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:9854]	GO_RNA_BINDING						GO_CADHERIN_BINDING		GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY	GO_CELL_ADHESION_MOLECULE_BINDING					GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY				GO_GTPASE_BINDING				GO_GTPASE_REGULATOR_ACTIVITY													GO_SMALL_GTPASE_BINDING		GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING																																																									
301	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	GO_RNA_BINDING						GO_CADHERIN_BINDING		GO_ENZYME_REGULATOR_ACTIVITY		GO_CELL_ADHESION_MOLECULE_BINDING								GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES								GO_IDENTICAL_PROTEIN_BINDING			GO_SIGNALING_RECEPTOR_BINDING				GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	GO_ATPASE_ACTIVITY					GO_SINGLE_STRANDED_RNA_BINDING																					GO_HELICASE_ACTIVITY					GO_CELL_ADHESION_MEDIATOR_ACTIVITY								GO_CALCIUM_DEPENDENT_PROTEIN_BINDING											GO_DNA_DEPENDENT_ATPASE_ACTIVITY				GO_SINGLE_STRANDED_DNA_BINDING							
1399	CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	GO_RNA_BINDING						GO_CADHERIN_BINDING				GO_CELL_ADHESION_MOLECULE_BINDING																GO_IDENTICAL_PROTEIN_BINDING																																																																					
9255	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]	GO_RNA_BINDING							GO_TRNA_BINDING												GO_GTPASE_BINDING							GO_IDENTICAL_PROTEIN_BINDING			GO_SIGNALING_RECEPTOR_BINDING																											GO_PROTEIN_DIMERIZATION_ACTIVITY																																							
6741	SSB	small RNA binding exonuclease protection factor La [Source:HGNC Symbol;Acc:HGNC:11316]	GO_RNA_BINDING							GO_TRNA_BINDING																									GO_MRNA_BINDING							GO_SINGLE_STRANDED_RNA_BINDING																																																								
2665	GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	GO_RNA_BINDING								GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY						GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY				GO_GTPASE_BINDING				GO_GTPASE_REGULATOR_ACTIVITY													GO_SMALL_GTPASE_BINDING																												GO_RAB_GTPASE_BINDING																															
79736	TEFM	transcription elongation factor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:26223]	GO_RNA_BINDING								GO_ENZYME_REGULATOR_ACTIVITY																																																																																							
114034	TOE1	target of EGR1, exonuclease [Source:HGNC Symbol;Acc:HGNC:15954]	GO_RNA_BINDING												GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																		GO_POLY_A_SPECIFIC_RIBONUCLEASE_ACTIVITY																		GO_EXORIBONUCLEASE_ACTIVITY													GO_3_5_EXONUCLEASE_ACTIVITY	GO_EXONUCLEASE_ACTIVITY_ACTIVE_WITH_EITHER_RIBO_OR_DEOXYRIBONUCLEIC_ACIDS_AND_PRODUCING_5_PHOSPHOMONOESTERS													GO_EXONUCLEASE_ACTIVITY												GO_RIBONUCLEASE_ACTIVITY								GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS
4839	NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]	GO_RNA_BINDING												GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																																																																																			
10155	TRIM28	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	GO_RNA_BINDING													GO_PROTEIN_DOMAIN_SPECIFIC_BINDING							GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		GO_KINASE_ACTIVITY																GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING								GO_PROTEIN_KINASE_ACTIVITY																															GO_CHROMATIN_BINDING															GO_TRANSCRIPTION_COREGULATOR_ACTIVITY			
6651	SON	SON DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]	GO_RNA_BINDING													GO_PROTEIN_DOMAIN_SPECIFIC_BINDING																																																																																		
3276	PRMT1	protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]	GO_RNA_BINDING														GO_KINASE_BINDING												GO_IDENTICAL_PROTEIN_BINDING																											GO_SULFUR_COMPOUND_BINDING																																										
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]	GO_RNA_BINDING																GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING									GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING			GO_TRANSLATION_REGULATOR_ACTIVITY																															GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY																																				
8802	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha [Source:HGNC Symbol;Acc:HGNC:11449]	GO_RNA_BINDING																	GO_LIGASE_ACTIVITY																																																																														
25879	DCAF13	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]	GO_RNA_BINDING																													GO_SIGNALING_RECEPTOR_BINDING																													GO_TRANSCRIPTION_FACTOR_BINDING																																					
5094	PCBP2	poly(rC) binding protein 2 [Source:HGNC Symbol;Acc:HGNC:8648]	GO_RNA_BINDING																																GO_MRNA_BINDING						GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING																																																		GO_SINGLE_STRANDED_DNA_BINDING							
6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]	GO_RNA_BINDING																																GO_MRNA_BINDING																								GO_PROTEIN_DIMERIZATION_ACTIVITY										GO_PROTEIN_HETERODIMERIZATION_ACTIVITY											GO_CHROMATIN_BINDING																		
51441	YTHDF2	YTH N6-methyladenosine RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:31675]	GO_RNA_BINDING																																GO_MRNA_BINDING																																																															
51747	LUC7L3	LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]	GO_RNA_BINDING																																GO_MRNA_BINDING																																																															
79882	ZC3H14	zinc finger CCCH-type containing 14 [Source:HGNC Symbol;Acc:HGNC:20509]	GO_RNA_BINDING																																							GO_SINGLE_STRANDED_RNA_BINDING																																																								
11231	SEC63	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]	GO_RNA_BINDING																																										GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY															GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																																						
10514	MYBBP1A	MYB binding protein 1a [Source:HGNC Symbol;Acc:HGNC:7546]	GO_RNA_BINDING																																																										GO_TRANSCRIPTION_FACTOR_BINDING																																		GO_TRANSCRIPTION_COREGULATOR_ACTIVITY			
23193	GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]	GO_RNA_BINDING																																																																																															
125950	RAVER1	ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]	GO_RNA_BINDING																																																																																															
5347	PLK1	polo like kinase 1 [Source:HGNC Symbol;Acc:HGNC:9077]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING	GO_RIBONUCLEOTIDE_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING										GO_KINASE_BINDING						GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		GO_KINASE_ACTIVITY				GO_IDENTICAL_PROTEIN_BINDING					GO_MICROTUBULE_BINDING												GO_TUBULIN_BINDING			GO_PROTEIN_KINASE_ACTIVITY																																			GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY														
4640	MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING	GO_RIBONUCLEOTIDE_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING														GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES						GO_ACTIN_BINDING										GO_ATPASE_ACTIVITY						GO_ACTIN_FILAMENT_BINDING												GO_MOTOR_ACTIVITY																																											
2037	EPB41L2	erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING			GO_STRUCTURAL_MOLECULE_ACTIVITY								GO_PROTEIN_DOMAIN_SPECIFIC_BINDING											GO_ACTIN_BINDING																	GO_SPECTRIN_BINDING																																																						
832	CAPZB	capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING				GO_CADHERIN_BINDING				GO_CELL_ADHESION_MOLECULE_BINDING														GO_ACTIN_BINDING																GO_ACTIN_FILAMENT_BINDING																																																							
23603	CORO1C	coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING																	GO_GTPASE_BINDING					GO_ACTIN_BINDING												GO_SMALL_GTPASE_BINDING				GO_ACTIN_FILAMENT_BINDING																															GO_RAC_GTPASE_BINDING																								
1073	CFL2	cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING																						GO_ACTIN_BINDING																GO_ACTIN_FILAMENT_BINDING																																																							
23271	CAMSAP2	calmodulin regulated spectrin associated protein family member 2 [Source:HGNC Symbol;Acc:HGNC:29188]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING																													GO_MICROTUBULE_BINDING										GO_SPECTRIN_BINDING		GO_TUBULIN_BINDING																																																				
824	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING																																										GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY										GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY																																									
5189	PEX1	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_RIBONUCLEOTIDE_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING														GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES			GO_PROTEIN_C_TERMINUS_BINDING													GO_ATPASE_ACTIVITY																																																													
22848	AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_RIBONUCLEOTIDE_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING																GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS		GO_KINASE_ACTIVITY							GO_SIGNALING_RECEPTOR_BINDING																	GO_PROTEIN_KINASE_ACTIVITY																																			GO_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY														
2335	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING				GO_STRUCTURAL_MOLECULE_ACTIVITY			GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY	GO_CELL_ADHESION_MOLECULE_BINDING			GO_PROTEIN_DOMAIN_SPECIFIC_BINDING								GO_PROTEIN_C_TERMINUS_BINDING					GO_IDENTICAL_PROTEIN_BINDING			GO_SIGNALING_RECEPTOR_BINDING																GO_DISORDERED_DOMAIN_SPECIFIC_BINDING				GO_PEPTIDASE_ACTIVATOR_ACTIVITY				GO_SULFUR_COMPOUND_BINDING																	GO_COLLAGEN_BINDING								GO_GLYCOSAMINOGLYCAN_BINDING				GO_CHAPERONE_BINDING												GO_PROTEASE_BINDING	
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING				GO_STRUCTURAL_MOLECULE_ACTIVITY			GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY																																								GO_PEPTIDASE_ACTIVATOR_ACTIVITY				GO_SULFUR_COMPOUND_BINDING																	GO_COLLAGEN_BINDING								GO_GLYCOSAMINOGLYCAN_BINDING																	
28964	GIT1	GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING							GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY						GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY								GO_GTPASE_REGULATOR_ACTIVITY																																																																								
6892	TAPBP	TAP binding protein [Source:HGNC Symbol;Acc:HGNC:11566]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																												GO_SIGNALING_RECEPTOR_BINDING													GO_PEPTIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY															GO_AMIDE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY																										GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY								GO_UNFOLDED_PROTEIN_BINDING				
25828	TXN2	thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																														GO_OXIDOREDUCTASE_ACTIVITY				GO_DISULFIDE_OXIDOREDUCTASE_ACTIVITY												GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_A_SULFUR_GROUP_OF_DONORS																																
113130	CDCA5	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																																																												GO_CHROMATIN_BINDING																		
9114	ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																																																																		GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY												
8260	NAA10	N-alpha-acetyltransferase 10, NatA catalytic subunit [Source:HGNC Symbol;Acc:HGNC:18704]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																																																																														
389362	PSMG4	proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																																																																														
24137	KIF4A	kinesin family member 4A [Source:HGNC Symbol;Acc:HGNC:13339]			GO_CYTOSKELETAL_PROTEIN_BINDING	GO_RIBONUCLEOTIDE_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING														GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES													GO_MICROTUBULE_BINDING												GO_TUBULIN_BINDING									GO_MOTOR_ACTIVITY																																											
10273	STUB1	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]			GO_CYTOSKELETAL_PROTEIN_BINDING											GO_PROTEIN_DOMAIN_SPECIFIC_BINDING	GO_KINASE_BINDING												GO_IDENTICAL_PROTEIN_BINDING			GO_SIGNALING_RECEPTOR_BINDING									GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING																	GO_TAU_PROTEIN_BINDING	GO_PROTEIN_DIMERIZATION_ACTIVITY																										GO_CHAPERONE_BINDING													
1809	DPYSL3	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]			GO_CYTOSKELETAL_PROTEIN_BINDING											GO_PROTEIN_DOMAIN_SPECIFIC_BINDING													GO_IDENTICAL_PROTEIN_BINDING																											GO_SULFUR_COMPOUND_BINDING																									GO_GLYCOSAMINOGLYCAN_BINDING															GO_SH3_DOMAIN_BINDING		
