
6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]							REACTOME_DISEASE	REACTOME_INFECTIOUS_DISEASE		REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53		REACTOME_HIV_INFECTION				REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION								REACTOME_HIV_LIFE_CYCLE							REACTOME_METABOLISM_OF_RNA						REACTOME_TRANSCRIPTION_OF_THE_HIV_GENOME									REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES																																													
5230	PGK1	phosphoglycerate kinase 1 [Source:HGNC Symbol;Acc:HGNC:8896]							REACTOME_DISEASE	REACTOME_INFECTIOUS_DISEASE			REACTOME_GLUCOSE_METABOLISM											REACTOME_GLUCONEOGENESIS																	REACTOME_GLYCOLYSIS													REACTOME_METABOLISM_OF_CARBOHYDRATES																																							
6416	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]							REACTOME_DISEASE	REACTOME_INFECTIOUS_DISEASE					REACTOME_SIGNALING_BY_INTERLEUKINS														REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM											REACTOME_INTERLEUKIN_17_SIGNALING									REACTOME_TOLL_LIKE_RECEPTOR_10_TLR10_CASCADE			REACTOME_TOLL_LIKE_RECEPTOR_9_TLR9_CASCADE			REACTOME_MYD88_INDEPENDENT_TLR4_CASCADE_	REACTOME_TOLL_LIKE_RECEPTOR_TLR1_TLR2_CASCADE			REACTOME_INTERLEUKIN_1_SIGNALING							REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI						REACTOME_TOLL_LIKE_RECEPTOR_4_TLR4_CASCADE						REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING						REACTOME_TOLL_LIKE_RECEPTOR_CASCADES			REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING						
2060	EPS15	epidermal growth factor receptor pathway substrate 15 [Source:HGNC Symbol;Acc:HGNC:3419]							REACTOME_DISEASE	REACTOME_INFECTIOUS_DISEASE									REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES						REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS																					REACTOME_SIGNALING_BY_MET																REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS							REACTOME_MEMBRANE_TRAFFICKING														REACTOME_VESICLE_MEDIATED_TRANSPORT										
6224	RPS20	ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]							REACTOME_DISEASE	REACTOME_INFECTIOUS_DISEASE																						REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES	REACTOME_METABOLISM_OF_RNA																								REACTOME_TRANSLATION			REACTOME_NERVOUS_SYSTEM_DEVELOPMENT						REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI		REACTOME_NONSENSE_MEDIATED_DECAY_NMD_		REACTOME_SELENOAMINO_ACID_METABOLISM															REACTOME_DEVELOPMENTAL_BIOLOGY	REACTOME_REGULATION_OF_EXPRESSION_OF_SLITS_AND_ROBOS			REACTOME_RRNA_PROCESSING	REACTOME_SIGNALING_BY_ROBO_RECEPTORS			
2335	FN1	fibronectin 1 [Source:HGNC Symbol;Acc:HGNC:3778]							REACTOME_DISEASE						REACTOME_SIGNALING_BY_INTERLEUKINS				REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES										REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM																	REACTOME_SIGNALING_BY_MET							REACTOME_FLT3_SIGNALING					REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION						REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING			REACTOME_MAPK_FAMILY_SIGNALING_CASCADES										REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX	REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS													
824	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]							REACTOME_DISEASE																																																	REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION																					REACTOME_DEGRADATION_OF_THE_EXTRACELLULAR_MATRIX														
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]										REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53						REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION			REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_PTEN_REGULATION					REACTOME_REGULATION_OF_TP53_EXPRESSION_AND_DEGRADATION	REACTOME_REGULATION_OF_TP53_ACTIVITY								REACTOME_DUAL_INCISION_IN_TC_NER									REACTOME_TRANSCRIPTION_COUPLED_NUCLEOTIDE_EXCISION_REPAIR_TC_NER_																		REACTOME_NUCLEOTIDE_EXCISION_REPAIR														REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION														REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES		
3276	PRMT1	protein arginine methyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:5187]										REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53						REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION																																																																											REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX1
5106	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]											REACTOME_GLUCOSE_METABOLISM											REACTOME_GLUCONEOGENESIS																														REACTOME_METABOLISM_OF_CARBOHYDRATES																																							
301	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]													REACTOME_SIGNALING_BY_INTERLEUKINS														REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM																																			REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING																													
10273	STUB1	STIP1 homology and U-box containing protein 1 [Source:HGNC Symbol;Acc:HGNC:11427]																REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES		REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS	REACTOME_PTEN_REGULATION																REACTOME_REGULATION_OF_PTEN_STABILITY_AND_ACTIVITY				REACTOME_REGULATION_OF_RUNX2_EXPRESSION_AND_ACTIVITY																			REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION										REACTOME_TRANSCRIPTIONAL_REGULATION_BY_RUNX2					REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION												REACTOME_ADAPTIVE_IMMUNE_SYSTEM					
4839	NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]																REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION															REACTOME_METABOLISM_OF_RNA																																																								REACTOME_RRNA_PROCESSING				
4664	NAB1	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]																	REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES																REACTOME_NUCLEAR_EVENTS_KINASE_AND_TRANSCRIPTION_FACTOR_ACTIVATION_																									REACTOME_NERVOUS_SYSTEM_DEVELOPMENT															REACTOME_SIGNALING_BY_NTRKS										REACTOME_DEVELOPMENTAL_BIOLOGY								
22848	AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]																							REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS																																					REACTOME_CARGO_RECOGNITION_FOR_CLATHRIN_MEDIATED_ENDOCYTOSIS							REACTOME_MEMBRANE_TRAFFICKING														REACTOME_VESICLE_MEDIATED_TRANSPORT										
29763	PACSIN3	protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:HGNC:8572]																							REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS																																												REACTOME_MEMBRANE_TRAFFICKING														REACTOME_VESICLE_MEDIATED_TRANSPORT										
201626	PDE12	phosphodiesterase 12 [Source:HGNC Symbol;Acc:HGNC:25386]																											REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM																																																																
9255	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1 [Source:HGNC Symbol;Acc:HGNC:10648]																													REACTOME_TRNA_AMINOACYLATION	REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES																									REACTOME_TRANSLATION													REACTOME_SELENOAMINO_ACID_METABOLISM																							
92935	MARS2	methionyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25133]																													REACTOME_TRNA_AMINOACYLATION																										REACTOME_TRANSLATION																																				
25828	TXN2	thioredoxin 2 [Source:HGNC Symbol;Acc:HGNC:17772]																														REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES																																		REACTOME_CELLULAR_RESPONSES_TO_EXTERNAL_STIMULI																											
9181	ARHGEF2	Rho/Rac guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:682]																																			REACTOME_SIGNALING_BY_RHO_GTPASES																																																								
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]																																																								REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION																																			
28964	GIT1	GIT ArfGAP 1 [Source:HGNC Symbol;Acc:HGNC:4272]																																																										REACTOME_NERVOUS_SYSTEM_DEVELOPMENT																									REACTOME_DEVELOPMENTAL_BIOLOGY								
25831	HECTD1	HECT domain E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:20157]																																																											REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION															REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION												REACTOME_ADAPTIVE_IMMUNE_SYSTEM					
64786	TBC1D15	TBC1 domain family member 15 [Source:HGNC Symbol;Acc:HGNC:25694]																																																																			REACTOME_MEMBRANE_TRAFFICKING														REACTOME_VESICLE_MEDIATED_TRANSPORT										
7264	TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]																																																																											REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION																
83475	DOHH	deoxyhypusine hydroxylase [Source:HGNC Symbol;Acc:HGNC:28662]																																																																											REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION																
6698	SPRR1A	small proline rich protein 1A [Source:HGNC Symbol;Acc:HGNC:11259]																																																																																			REACTOME_DEVELOPMENTAL_BIOLOGY								
6282	S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]																																																																																											
10243	GPHN	gephyrin [Source:HGNC Symbol;Acc:HGNC:15465]																																																																																											
5189	PEX1	peroxisomal biogenesis factor 1 [Source:HGNC Symbol;Acc:HGNC:8850]																																																																																											
11231	SEC63	SEC63 homolog, protein translocation regulator [Source:HGNC Symbol;Acc:HGNC:21082]																																																																																											
114034	TOE1	target of EGR1, exonuclease [Source:HGNC Symbol;Acc:HGNC:15954]																																																																																											
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]																																																																																											
22924	MAPRE3	microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]																																																																																											
