
6135	RPL11	ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:10301]		GO_RIBONUCLEOPROTEIN_COMPLEX	GO_POLYSOME		GO_CYTOSOLIC_RIBOSOME	GO_RIBOSOME						GO_RIBOSOMAL_SUBUNIT						GO_POLYSOMAL_RIBOSOME																																												GO_NUCLEOLUS		
10985	GCN1	GCN1 activator of EIF2AK4 [Source:HGNC Symbol;Acc:HGNC:4199]		GO_RIBONUCLEOPROTEIN_COMPLEX	GO_POLYSOME			GO_RIBOSOME																																																										
6202	RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]		GO_RIBONUCLEOPROTEIN_COMPLEX		GO_CELL_SUBSTRATE_JUNCTION	GO_CYTOSOLIC_RIBOSOME	GO_RIBOSOME		GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT		GO_ANCHORING_JUNCTION		GO_RIBOSOMAL_SUBUNIT	GO_SMALL_RIBOSOMAL_SUBUNIT																																																			
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]		GO_RIBONUCLEOPROTEIN_COMPLEX			GO_CYTOSOLIC_RIBOSOME	GO_RIBOSOME		GO_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT	GO_NUCLEAR_BODY			GO_RIBOSOMAL_SUBUNIT	GO_SMALL_RIBOSOMAL_SUBUNIT																																																			
2091	FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]		GO_RIBONUCLEOPROTEIN_COMPLEX							GO_NUCLEAR_BODY																					GO_CAJAL_BODY																																GO_NUCLEOLUS		
27044	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]		GO_RIBONUCLEOPROTEIN_COMPLEX																																																														
51574	LARP7	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]		GO_RIBONUCLEOPROTEIN_COMPLEX																																																														
9590	AKAP12	A-kinase anchoring protein 12 [Source:HGNC Symbol;Acc:HGNC:370]				GO_CELL_SUBSTRATE_JUNCTION			GO_CELL_CORTEX			GO_ANCHORING_JUNCTION																						GO_CELL_BODY														GO_SOMATODENDRITIC_COMPARTMENT	GO_SYNAPSE																	
23191	CYFIP1	cytoplasmic FMR1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:13759]				GO_CELL_SUBSTRATE_JUNCTION						GO_ANCHORING_JUNCTION				GO_PERINUCLEAR_REGION_OF_CYTOPLASM							GO_SITE_OF_POLARIZED_GROWTH			GO_ACTIN_BASED_CELL_PROJECTION								GO_CELL_BODY			GO_DISTAL_AXON	GO_POSTSYNAPSE				GO_FILOPODIUM					GO_CELL_LEADING_EDGE	GO_SOMATODENDRITIC_COMPARTMENT	GO_SYNAPSE	GO_NEURON_SPINE	GO_RUFFLE				GO_LAMELLIPODIUM			GO_DENDRITIC_TREE		GO_AXON						
23464	GCAT	glycine C-acetyltransferase [Source:HGNC Symbol;Acc:HGNC:4188]									GO_NUCLEAR_BODY														GO_ENVELOPE																																									GO_NUCLEAR_SPECK
1017	CDK2	cyclin dependent kinase 2 [Source:HGNC Symbol;Acc:HGNC:1771]									GO_NUCLEAR_BODY																GO_CONDENSED_CHROMOSOME					GO_CAJAL_BODY											GO_CHROMOSOMAL_REGION			GO_MICROTUBULE_CYTOSKELETON													GO_TRANSFERASE_COMPLEX_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS				GO_TRANSFERASE_COMPLEX			
10051	SMC4	structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]									GO_NUCLEAR_BODY																GO_CONDENSED_CHROMOSOME																														GO_NUCLEAR_CHROMOSOME									GO_NUCLEAR_SPECK
7750	ZMYM2	zinc finger MYM-type containing 2 [Source:HGNC Symbol;Acc:HGNC:12989]									GO_NUCLEAR_BODY																													GO_PML_BODY																										
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]									GO_NUCLEAR_BODY																													GO_PML_BODY																										
5903	RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]														GO_PERINUCLEAR_REGION_OF_CYTOPLASM			GO_NUCLEAR_MEMBRANE					GO_NUCLEAR_ENVELOPE	GO_ENVELOPE				GO_HOST_CELLULAR_COMPONENT							GO_NUCLEAR_PORE																														
307	ANXA4	annexin A4 [Source:HGNC Symbol;Acc:HGNC:542]														GO_PERINUCLEAR_REGION_OF_CYTOPLASM			GO_NUCLEAR_MEMBRANE					GO_NUCLEAR_ENVELOPE	GO_ENVELOPE																																									
79902	NUP85	nucleoporin 85 [Source:HGNC Symbol;Acc:HGNC:8734]																	GO_NUCLEAR_MEMBRANE					GO_NUCLEAR_ENVELOPE	GO_ENVELOPE		GO_CONDENSED_CHROMOSOME		GO_HOST_CELLULAR_COMPONENT	GO_SUPRAMOLECULAR_COMPLEX						GO_NUCLEAR_PORE							GO_CHROMOSOMAL_REGION	GO_SPINDLE		GO_MICROTUBULE_CYTOSKELETON								GO_CHROMOSOME_CENTROMERIC_REGION												
29128	UHRF1	ubiquitin like with PHD and ring finger domains 1 [Source:HGNC Symbol;Acc:HGNC:12556]																				GO_EUCHROMATIN											GO_HETEROCHROMATIN																								GO_NUCLEAR_CHROMOSOME									
6667	SP1	Sp1 transcription factor [Source:HGNC Symbol;Acc:HGNC:11205]																				GO_EUCHROMATIN																																		GO_PROTEIN_DNA_COMPLEX	GO_NUCLEAR_CHROMOSOME									
291	SLC25A4	solute carrier family 25 member 4 [Source:HGNC Symbol;Acc:HGNC:10990]																							GO_ENVELOPE																																									
55920	RCC2	regulator of chromosome condensation 2 [Source:HGNC Symbol;Acc:HGNC:30297]																												GO_SUPRAMOLECULAR_COMPLEX					GO_SUPRAMOLECULAR_POLYMER								GO_CHROMOSOMAL_REGION	GO_SPINDLE	GO_POLYMERIC_CYTOSKELETAL_FIBER	GO_MICROTUBULE_CYTOSKELETON						GO_MIDBODY		GO_CHROMOSOME_CENTROMERIC_REGION										GO_NUCLEOLUS		
1399	CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]																													GO_NEUROMUSCULAR_JUNCTION							GO_POSTSYNAPSE											GO_SYNAPSE																	
8091	HMGA2	high mobility group AT-hook 2 [Source:HGNC Symbol;Acc:HGNC:5009]																															GO_HETEROCHROMATIN																							GO_PROTEIN_DNA_COMPLEX	GO_NUCLEAR_CHROMOSOME									
7332	UBE2L3	ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488]																																																													GO_TRANSFERASE_COMPLEX			
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]																																																																
23256	SCFD1	sec1 family domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20726]																																																																
29894	CPSF1	cleavage and polyadenylation specific factor 1 [Source:HGNC Symbol;Acc:HGNC:2324]																																																																
10061	ABCF2	ATP binding cassette subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:71]																																																																
27143	PALD1	phosphatase domain containing paladin 1 [Source:HGNC Symbol;Acc:HGNC:23530]																																																																
445815	PALM2AKAP2	PALM2 and AKAP2 fusion [Source:HGNC Symbol;Acc:HGNC:33529]																																																																
7167	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]																																																																
9208	LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]																																																																
