
4134	MAP4	microtubule associated protein 4 [Source:HGNC Symbol;Acc:HGNC:6862]	GO_RNA_BINDING	GO_CYTOSKELETAL_PROTEIN_BINDING																	GO_TUBULIN_BINDING						GO_STRUCTURAL_MOLECULE_ACTIVITY				GO_MICROTUBULE_BINDING																																																																			
27044	SND1	staphylococcal nuclease and tudor domain containing 1 [Source:HGNC Symbol;Acc:HGNC:30646]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CADHERIN_BINDING		GO_CELL_ADHESION_MOLECULE_BINDING											GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																										GO_RIBONUCLEASE_ACTIVITY	GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING					GO_TRANSCRIPTION_COREGULATOR_ACTIVITY									GO_ENDORIBONUCLEASE_ACTIVITY					GO_NUCLEASE_ACTIVITY																	GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS						GO_ENDONUCLEASE_ACTIVITY										
7247	TSN	translin [Source:HGNC Symbol;Acc:HGNC:12379]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING					GO_IDENTICAL_PROTEIN_BINDING									GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																										GO_RIBONUCLEASE_ACTIVITY													GO_MRNA_BINDING		GO_ENDORIBONUCLEASE_ACTIVITY					GO_NUCLEASE_ACTIVITY																	GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS	GO_SINGLE_STRANDED_DNA_BINDING					GO_ENDONUCLEASE_ACTIVITY										
2091	FBL	fibrillarin [Source:HGNC Symbol;Acc:HGNC:3599]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING														GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA											GO_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING							GO_TRANSCRIPTION_FACTOR_BINDING						GO_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING							GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING																GO_BASAL_TRANSCRIPTION_MACHINERY_BINDING									GO_ATPASE_BINDING																							
51602	NOP58	NOP58 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:29926]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																		GO_SNORNA_BINDING							GO_TFIID_CLASS_TRANSCRIPTION_FACTOR_COMPLEX_BINDING							GO_TRANSCRIPTION_FACTOR_BINDING						GO_RNA_POLYMERASE_II_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING							GO_GENERAL_TRANSCRIPTION_INITIATION_FACTOR_BINDING																GO_BASAL_TRANSCRIPTION_MACHINERY_BINDING									GO_ATPASE_BINDING																							
5903	RANBP2	RAN binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9848]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																								GO_GTPASE_BINDING						GO_SMALL_GTPASE_BINDING													GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY											GO_ENZYME_REGULATOR_ACTIVITY																																							
1975	EIF4B	eukaryotic translation initiation factor 4B [Source:HGNC Symbol;Acc:HGNC:3285]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																											GO_ANNEALING_ACTIVITY						GO_DOUBLE_STRANDED_RNA_BINDING								GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING			GO_TRANSLATION_REGULATOR_ACTIVITY				GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY																				GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING			GO_SINGLE_STRANDED_RNA_BINDING					GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING																	
80155	NAA15	N-alpha-acetyltransferase 15, NatA auxiliary subunit [Source:HGNC Symbol;Acc:HGNC:30782]	GO_RNA_BINDING		GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																									GO_RIBONUCLEOPROTEIN_COMPLEX_BINDING																															GO_TRANSFERASE_ACTIVITY_TRANSFERRING_ACYL_GROUPS			GO_ACETYLTRANSFERASE_ACTIVITY																		
301	ANXA1	annexin A1 [Source:HGNC Symbol;Acc:HGNC:533]	GO_RNA_BINDING			GO_CADHERIN_BINDING		GO_CELL_ADHESION_MOLECULE_BINDING		GO_IDENTICAL_PROTEIN_BINDING	GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		GO_ATPASE_ACTIVITY											GO_PHOSPHOLIPASE_A2_INHIBITOR_ACTIVITY								GO_ANNEALING_ACTIVITY	GO_PHOSPHOLIPASE_INHIBITOR_ACTIVITY							GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION	GO_LIPASE_INHIBITOR_ACTIVITY						GO_PHOSPHOLIPID_BINDING					GO_HELICASE_ACTIVITY		GO_CALCIUM_DEPENDENT_PHOSPHOLIPID_BINDING			GO_CELL_ADHESION_MEDIATOR_ACTIVITY		GO_ENZYME_REGULATOR_ACTIVITY				GO_CATALYTIC_ACTIVITY_ACTING_ON_DNA								GO_CALCIUM_DEPENDENT_PROTEIN_BINDING					GO_SINGLE_STRANDED_RNA_BINDING							GO_SINGLE_STRANDED_DNA_BINDING			GO_LIPID_BINDING											GO_ENZYME_INHIBITOR_ACTIVITY	
9208	LRRFIP1	LRR binding FLII interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:6702]	GO_RNA_BINDING			GO_CADHERIN_BINDING		GO_CELL_ADHESION_MOLECULE_BINDING		GO_IDENTICAL_PROTEIN_BINDING				GO_PROTEIN_HOMODIMERIZATION_ACTIVITY						GO_PROTEIN_DIMERIZATION_ACTIVITY																		GO_DOUBLE_STRANDED_RNA_BINDING																																																												
1399	CRKL	CRK like proto-oncogene, adaptor protein [Source:HGNC Symbol;Acc:HGNC:2363]	GO_RNA_BINDING			GO_CADHERIN_BINDING		GO_CELL_ADHESION_MOLECULE_BINDING		GO_IDENTICAL_PROTEIN_BINDING																																																																																								
10528	NOP56	NOP56 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:15911]	GO_RNA_BINDING			GO_CADHERIN_BINDING		GO_CELL_ADHESION_MOLECULE_BINDING															GO_SNORNA_BINDING																																																																											
2058	EPRS1	glutamyl-prolyl-tRNA synthetase 1 [Source:HGNC Symbol;Acc:HGNC:3418]	GO_RNA_BINDING							GO_IDENTICAL_PROTEIN_BINDING		GO_RIBONUCLEOTIDE_BINDING		GO_PROTEIN_HOMODIMERIZATION_ACTIVITY		GO_ADENYL_NUCLEOTIDE_BINDING			GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA	GO_PROTEIN_DIMERIZATION_ACTIVITY									GO_GTPASE_BINDING					GO_RNA_STEM_LOOP_BINDING																																																								GO_TRANSITION_METAL_ION_BINDING	GO_ZINC_ION_BINDING					GO_LIGASE_ACTIVITY		
493856	CISD2	CDGSH iron sulfur domain 2 [Source:HGNC Symbol;Acc:HGNC:24212]	GO_RNA_BINDING							GO_IDENTICAL_PROTEIN_BINDING				GO_PROTEIN_HOMODIMERIZATION_ACTIVITY						GO_PROTEIN_DIMERIZATION_ACTIVITY																																																																														
22803	XRN2	5'-3' exoribonuclease 2 [Source:HGNC Symbol;Acc:HGNC:12836]	GO_RNA_BINDING							GO_IDENTICAL_PROTEIN_BINDING									GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																										GO_RIBONUCLEASE_ACTIVITY																				GO_NUCLEASE_ACTIVITY																	GO_HYDROLASE_ACTIVITY_ACTING_ON_ESTER_BONDS																
5976	UPF1	UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]	GO_RNA_BINDING								GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GO_RIBONUCLEOTIDE_BINDING	GO_ATPASE_ACTIVITY			GO_ADENYL_NUCLEOTIDE_BINDING			GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																																	GO_HELICASE_ACTIVITY										GO_CHROMATIN_BINDING							GO_RNA_HELICASE_ACTIVITY																					GO_TRANSITION_METAL_ION_BINDING	GO_ZINC_ION_BINDING							
57062	DDX24	DEAD-box helicase 24 [Source:HGNC Symbol;Acc:HGNC:13266]	GO_RNA_BINDING								GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GO_RIBONUCLEOTIDE_BINDING	GO_ATPASE_ACTIVITY			GO_ADENYL_NUCLEOTIDE_BINDING			GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																																	GO_HELICASE_ACTIVITY																	GO_RNA_HELICASE_ACTIVITY																													
10376	TUBA1B	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]	GO_RNA_BINDING								GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GO_RIBONUCLEOTIDE_BINDING															GO_STRUCTURAL_MOLECULE_ACTIVITY											GO_DOUBLE_STRANDED_RNA_BINDING	GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING																																								GO_STRUCTURAL_CONSTITUENT_OF_CYTOSKELETON													GO_GTPASE_ACTIVITY						
7332	UBE2L3	ubiquitin conjugating enzyme E2 L3 [Source:HGNC Symbol;Acc:HGNC:12488]	GO_RNA_BINDING									GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING																							GO_UBIQUITIN_LIKE_PROTEIN_LIGASE_BINDING									GO_UBIQUITIN_LIKE_PROTEIN_TRANSFERASE_ACTIVITY			GO_TRANSCRIPTION_COREGULATOR_ACTIVITY								GO_ENZYME_REGULATOR_ACTIVITY																																							
8899	PRPF4B	pre-mRNA processing factor 4B [Source:HGNC Symbol;Acc:HGNC:17346]	GO_RNA_BINDING									GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING																																																																																		
54890	ALKBH5	alkB homolog 5, RNA demethylase [Source:HGNC Symbol;Acc:HGNC:25996]	GO_RNA_BINDING																GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																																																																												GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PAIRED_DONORS_WITH_INCORPORATION_OR_REDUCTION_OF_MOLECULAR_OXYGEN			
55651	NHP2	NHP2 ribonucleoprotein [Source:HGNC Symbol;Acc:HGNC:14377]	GO_RNA_BINDING																				GO_SNORNA_BINDING																																																																											
6202	RPS8	ribosomal protein S8 [Source:HGNC Symbol;Acc:HGNC:10441]	GO_RNA_BINDING																								GO_STRUCTURAL_MOLECULE_ACTIVITY																																																																							
6224	RPS20	ribosomal protein S20 [Source:HGNC Symbol;Acc:HGNC:10405]	GO_RNA_BINDING																								GO_STRUCTURAL_MOLECULE_ACTIVITY																																																																							
3068	HDGF	heparin binding growth factor [Source:HGNC Symbol;Acc:HGNC:4856]	GO_RNA_BINDING																																		GO_TRANSCRIPTION_FACTOR_BINDING														GO_TRANSCRIPTION_COREGULATOR_ACTIVITY										GO_TRANSCRIPTION_COREPRESSOR_ACTIVITY																																					GO_HEPARIN_BINDING
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]	GO_RNA_BINDING																																														GO_TRANSLATION_REGULATOR_ACTIVITY				GO_TRANSLATION_INITIATION_FACTOR_ACTIVITY																				GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING								GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING																	
29894	CPSF1	cleavage and polyadenylation specific factor 1 [Source:HGNC Symbol;Acc:HGNC:2324]	GO_RNA_BINDING																																																							GO_MRNA_BINDING																																								
57187	THOC2	THO complex 2 [Source:HGNC Symbol;Acc:HGNC:19073]	GO_RNA_BINDING																																																							GO_MRNA_BINDING																																								
6294	SAFB	scaffold attachment factor B [Source:HGNC Symbol;Acc:HGNC:10520]	GO_RNA_BINDING																																																											GO_CHROMATIN_BINDING																																				
9360	PPIG	peptidylprolyl isomerase G [Source:HGNC Symbol;Acc:HGNC:14650]	GO_RNA_BINDING																																																																																											GO_ISOMERASE_ACTIVITY				
6238	RRBP1	ribosome binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10448]	GO_RNA_BINDING																																																																																															
51574	LARP7	La ribonucleoprotein 7, transcriptional regulator [Source:HGNC Symbol;Acc:HGNC:24912]	GO_RNA_BINDING																																																																																															
10970	CKAP4	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	GO_RNA_BINDING																																																																																															
10989	IMMT	inner membrane mitochondrial protein [Source:HGNC Symbol;Acc:HGNC:6047]	GO_RNA_BINDING																																																																																															
221092	HNRNPUL2	heterogeneous nuclear ribonucleoprotein U like 2 [Source:HGNC Symbol;Acc:HGNC:25451]	GO_RNA_BINDING																																																																																															
832	CAPZB	capping actin protein of muscle Z-line subunit beta [Source:HGNC Symbol;Acc:HGNC:1491]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_CADHERIN_BINDING	GO_ACTIN_BINDING	GO_CELL_ADHESION_MOLECULE_BINDING	GO_ACTIN_FILAMENT_BINDING																																																																																									
4646	MYO6	myosin VI [Source:HGNC Symbol;Acc:HGNC:7605]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_ACTIN_BINDING		GO_ACTIN_FILAMENT_BINDING		GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GO_RIBONUCLEOTIDE_BINDING	GO_ATPASE_ACTIVITY		GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	GO_ADENYL_NUCLEOTIDE_BINDING	GO_MICROFILAMENT_MOTOR_ACTIVITY	GO_MOTOR_ACTIVITY							GO_ADP_BINDING	GO_CALMODULIN_BINDING																																																																								
4643	MYO1E	myosin IE [Source:HGNC Symbol;Acc:HGNC:7599]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_ACTIN_BINDING		GO_ACTIN_FILAMENT_BINDING		GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES	GO_RIBONUCLEOTIDE_BINDING	GO_ATPASE_ACTIVITY		GO_ACTIN_DEPENDENT_ATPASE_ACTIVITY	GO_ADENYL_NUCLEOTIDE_BINDING	GO_MICROFILAMENT_MOTOR_ACTIVITY	GO_MOTOR_ACTIVITY								GO_CALMODULIN_BINDING																					GO_PHOSPHOLIPID_BINDING																															GO_PHOSPHATIDYLINOSITOL_BINDING								GO_LIPID_BINDING												
23603	CORO1C	coronin 1C [Source:HGNC Symbol;Acc:HGNC:2254]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_ACTIN_BINDING		GO_ACTIN_FILAMENT_BINDING													GO_RAC_GTPASE_BINDING							GO_GTPASE_BINDING						GO_SMALL_GTPASE_BINDING	GO_RHO_GTPASE_BINDING																																																														
2314	FLII	FLII actin remodeling protein [Source:HGNC Symbol;Acc:HGNC:3750]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_ACTIN_BINDING		GO_ACTIN_FILAMENT_BINDING																																						GO_PHOSPHOLIPID_BINDING																									GO_PHOSPHATIDYLINOSITOL_4_5_BISPHOSPHATE_BINDING						GO_PHOSPHATIDYLINOSITOL_BINDING							GO_PHOSPHATIDYLINOSITOL_BISPHOSPHATE_BINDING	GO_LIPID_BINDING												
7170	TPM3	tropomyosin 3 [Source:HGNC Symbol;Acc:HGNC:12012]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_ACTIN_BINDING		GO_ACTIN_FILAMENT_BINDING																																																																																									
2037	EPB41L2	erythrocyte membrane protein band 4.1 like 2 [Source:HGNC Symbol;Acc:HGNC:3379]		GO_CYTOSKELETAL_PROTEIN_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_ACTIN_BINDING																				GO_STRUCTURAL_MOLECULE_ACTIVITY	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING																																																																						
