
6651	SON	SON DNA and RNA binding protein [Source:HGNC Symbol;Acc:HGNC:11183]	GO_RNA_BINDING							GO_PROTEIN_DOMAIN_SPECIFIC_BINDING																																																				
1314	COPA	COPI coat complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:2230]	GO_RNA_BINDING																GO_SIGNALING_RECEPTOR_BINDING																		GO_STRUCTURAL_MOLECULE_ACTIVITY																									
25879	DCAF13	DDB1 and CUL4 associated factor 13 [Source:HGNC Symbol;Acc:HGNC:24535]	GO_RNA_BINDING																GO_SIGNALING_RECEPTOR_BINDING																															GO_TRANSCRIPTION_FACTOR_BINDING												
2665	GDI2	GDP dissociation inhibitor 2 [Source:HGNC Symbol;Acc:HGNC:4227]	GO_RNA_BINDING																					GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY						GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY											GO_GTPASE_REGULATOR_ACTIVITY																	GO_RAB_GTPASE_BINDING			
4839	NOP2	NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]	GO_RNA_BINDING																															GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																												
1939	EIF2D	eukaryotic translation initiation factor 2D [Source:HGNC Symbol;Acc:HGNC:6583]	GO_RNA_BINDING																																					GO_TRANSLATION_FACTOR_ACTIVITY_RNA_BINDING				GO_TRANSLATION_REGULATOR_ACTIVITY_NUCLEIC_ACID_BINDING											GO_TRANSLATION_REGULATOR_ACTIVITY							
6829	SUPT5H	SPT5 homolog, DSIF elongation factor subunit [Source:HGNC Symbol;Acc:HGNC:11469]	GO_RNA_BINDING																																											GO_CHROMATIN_BINDING																
4191	MDH2	malate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6971]	GO_RNA_BINDING																																														GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS													
51747	LUC7L3	LUC7 like 3 pre-mRNA splicing factor [Source:HGNC Symbol;Acc:HGNC:24309]	GO_RNA_BINDING																																																											
23193	GANAB	glucosidase II alpha subunit [Source:HGNC Symbol;Acc:HGNC:4138]	GO_RNA_BINDING																																																											
125950	RAVER1	ribonucleoprotein, PTB binding 1 [Source:HGNC Symbol;Acc:HGNC:30296]	GO_RNA_BINDING																																																											
85456	TNKS1BP1	tankyrase 1 binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19081]		GO_CADHERIN_BINDING			GO_CELL_ADHESION_MOLECULE_BINDING	GO_PROTEIN_CONTAINING_COMPLEX_BINDING		GO_PROTEIN_DOMAIN_SPECIFIC_BINDING																																																				
6282	S100A11	S100 calcium binding protein A11 [Source:HGNC Symbol;Acc:HGNC:10488]		GO_CADHERIN_BINDING			GO_CELL_ADHESION_MOLECULE_BINDING					GO_S100_PROTEIN_BINDING			GO_CADHERIN_BINDING_INVOLVED_IN_CELL_CELL_ADHESION																		GO_IDENTICAL_PROTEIN_BINDING			GO_CELL_ADHESION_MEDIATOR_ACTIVITY			GO_CALCIUM_DEPENDENT_PROTEIN_BINDING																	GO_CALCIUM_ION_BINDING						
26130	GAPVD1	GTPase activating protein and VPS9 domains 1 [Source:HGNC Symbol;Acc:HGNC:23375]		GO_CADHERIN_BINDING			GO_CELL_ADHESION_MOLECULE_BINDING																	GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY						GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY											GO_GTPASE_REGULATOR_ACTIVITY																				
2181	ACSL3	acyl-CoA synthetase long chain family member 3 [Source:HGNC Symbol;Acc:HGNC:3570]			GO_RIBONUCLEOTIDE_BINDING	GO_LIGASE_ACTIVITY			GO_ADENYL_NUCLEOTIDE_BINDING	GO_PROTEIN_DOMAIN_SPECIFIC_BINDING										GO_ACID_THIOL_LIGASE_ACTIVITY		GO_KINASE_BINDING					GO_LIGASE_ACTIVITY_FORMING_CARBON_SULFUR_BONDS																																			
4640	MYO1A	myosin IA [Source:HGNC Symbol;Acc:HGNC:7595]			GO_RIBONUCLEOTIDE_BINDING			GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING					GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		GO_ATPASE_ACTIVITY																																			GO_CYTOSKELETAL_PROTEIN_BINDING	GO_MOTOR_ACTIVITY								GO_ACTIN_BINDING		
22848	AAK1	AP2 associated kinase 1 [Source:HGNC Symbol;Acc:HGNC:19679]			GO_RIBONUCLEOTIDE_BINDING			GO_PROTEIN_CONTAINING_COMPLEX_BINDING	GO_ADENYL_NUCLEOTIDE_BINDING										GO_SIGNALING_RECEPTOR_BINDING													GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS						GO_KINASE_ACTIVITY																								
488	ATP2A2	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:812]			GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING			GO_S100_PROTEIN_BINDING	GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM	GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		GO_ATPASE_ACTIVITY			GO_SIGNALING_RECEPTOR_BINDING		GO_PYROPHOSPHATE_HYDROLYSIS_DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM												GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY						GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING		GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY					GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY					GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY			GO_CALCIUM_ION_BINDING		GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY				
3070	HELLS	helicase, lymphoid specific [Source:HGNC Symbol;Acc:HGNC:4861]			GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING					GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES		GO_ATPASE_ACTIVITY																														GO_CHROMATIN_BINDING											GO_HELICASE_ACTIVITY					
6416	MAP2K4	mitogen-activated protein kinase kinase 4 [Source:HGNC Symbol;Acc:HGNC:6844]			GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING													GO_KINASE_BINDING										GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS						GO_KINASE_ACTIVITY																								
129607	CMPK2	cytidine/uridine monophosphate kinase 2 [Source:HGNC Symbol;Acc:HGNC:27015]			GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING																			GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR				GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS						GO_KINASE_ACTIVITY																								
10654	PMVK	phosphomevalonate kinase [Source:HGNC Symbol;Acc:HGNC:9141]			GO_RIBONUCLEOTIDE_BINDING				GO_ADENYL_NUCLEOTIDE_BINDING																			GO_PHOSPHOTRANSFERASE_ACTIVITY_PHOSPHATE_GROUP_AS_ACCEPTOR				GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS						GO_KINASE_ACTIVITY																								
5106	PCK2	phosphoenolpyruvate carboxykinase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:8725]			GO_RIBONUCLEOTIDE_BINDING																																																									GO_LYASE_ACTIVITY
51601	LIPT1	lipoyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:29569]				GO_LIGASE_ACTIVITY																										GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS																														
9114	ATP6V0D1	ATPase H+ transporting V0 subunit d1 [Source:HGNC Symbol;Acc:HGNC:13724]						GO_PROTEIN_CONTAINING_COMPLEX_BINDING					GO_PROTON_EXPORTING_ATPASE_ACTIVITY_PHOSPHORYLATIVE_MECHANISM								GO_PYROPHOSPHATE_HYDROLYSIS_DRIVEN_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY		GO_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY_PHOSPHORYLATIVE_MECHANISM												GO_ATPASE_COUPLED_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY								GO_PRIMARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY					GO_PROTON_TRANSMEMBRANE_TRANSPORTER_ACTIVITY														
5118	PCOLCE	procollagen C-endopeptidase enhancer [Source:HGNC Symbol;Acc:HGNC:8738]						GO_PROTEIN_CONTAINING_COMPLEX_BINDING																GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY												GO_STRUCTURAL_MOLECULE_ACTIVITY																									
824	CAPN2	calpain 2 [Source:HGNC Symbol;Acc:HGNC:1479]						GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																					GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY						GO_CYTOSKELETAL_PROTEIN_BINDING			GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY		GO_CALCIUM_ION_BINDING						
113130	CDCA5	cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]						GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																						GO_CHROMATIN_BINDING																
1073	CFL2	cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875]						GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																											GO_CYTOSKELETAL_PROTEIN_BINDING									GO_ACTIN_BINDING		
389362	PSMG4	proteasome assembly chaperone 4 [Source:HGNC Symbol;Acc:HGNC:21108]						GO_PROTEIN_CONTAINING_COMPLEX_BINDING																																																						
23770	FKBP8	FKBP prolyl isomerase 8 [Source:HGNC Symbol;Acc:HGNC:3724]								GO_PROTEIN_DOMAIN_SPECIFIC_BINDING							GO_PROTEIN_FOLDING_CHAPERONE									GO_DISORDERED_DOMAIN_SPECIFIC_BINDING			GO_ISOMERASE_ACTIVITY				GO_IDENTICAL_PROTEIN_BINDING																													
1809	DPYSL3	dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]								GO_PROTEIN_DOMAIN_SPECIFIC_BINDING																							GO_IDENTICAL_PROTEIN_BINDING																		GO_CYTOSKELETAL_PROTEIN_BINDING											
84952	CGNL1	cingulin like 1 [Source:HGNC Symbol;Acc:HGNC:25931]												GO_HYDROLASE_ACTIVITY_ACTING_ON_ACID_ANHYDRIDES																																						GO_MOTOR_ACTIVITY										
80746	TSEN2	tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]																GO_CATALYTIC_ACTIVITY_ACTING_ON_A_TRNA																GO_CATALYTIC_ACTIVITY_ACTING_ON_RNA																												GO_LYASE_ACTIVITY
55737	VPS35	VPS35 retromer complex component [Source:HGNC Symbol;Acc:HGNC:13487]																	GO_SIGNALING_RECEPTOR_BINDING																						GO_G_PROTEIN_COUPLED_RECEPTOR_BINDING																					
6878	TAF6	TATA-box binding protein associated factor 6 [Source:HGNC Symbol;Acc:HGNC:11540]																	GO_SIGNALING_RECEPTOR_BINDING																															GO_TRANSCRIPTION_FACTOR_BINDING												
5223	PGAM1	phosphoglycerate mutase 1 [Source:HGNC Symbol;Acc:HGNC:8888]																				GO_KINASE_BINDING							GO_ISOMERASE_ACTIVITY																																	
80014	WWC2	WW and C2 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24148]																				GO_KINASE_BINDING																																								
22821	RASA3	RAS p21 protein activator 3 [Source:HGNC Symbol;Acc:HGNC:20331]																						GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY						GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY											GO_GTPASE_REGULATOR_ACTIVITY											GO_CALCIUM_ION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY					GO_DIVALENT_INORGANIC_CATION_TRANSMEMBRANE_TRANSPORTER_ACTIVITY				
23397	NCAPH	non-SMC condensin I complex subunit H [Source:HGNC Symbol;Acc:HGNC:1112]																						GO_ENZYME_REGULATOR_ACTIVITY	GO_ENZYME_ACTIVATOR_ACTIVITY						GO_NUCLEOSIDE_TRIPHOSPHATASE_REGULATOR_ACTIVITY															GO_CHROMATIN_BINDING																
6050	RNH1	ribonuclease/angiogenin inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:10074]																						GO_ENZYME_REGULATOR_ACTIVITY																																						
7264	TSTA3	tissue specific transplantation antigen P35B [Source:HGNC Symbol;Acc:HGNC:12390]																											GO_ISOMERASE_ACTIVITY				GO_IDENTICAL_PROTEIN_BINDING																GO_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_CH_OH_GROUP_OF_DONORS													
9770	RASSF2	Ras association domain family member 2 [Source:HGNC Symbol;Acc:HGNC:9883]																														GO_TRANSFERASE_ACTIVITY_TRANSFERRING_PHOSPHORUS_CONTAINING_GROUPS						GO_KINASE_ACTIVITY																								
6396	SEC13	SEC13 homolog, nuclear pore and COPII coat complex component [Source:HGNC Symbol;Acc:HGNC:10697]																															GO_IDENTICAL_PROTEIN_BINDING				GO_STRUCTURAL_MOLECULE_ACTIVITY																									
56288	PARD3	par-3 family cell polarity regulator [Source:HGNC Symbol;Acc:HGNC:16051]																															GO_IDENTICAL_PROTEIN_BINDING																												GO_PHOSPHOLIPID_BINDING	
7874	USP7	ubiquitin specific peptidase 7 [Source:HGNC Symbol;Acc:HGNC:12630]																																											GO_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY					GO_TRANSCRIPTION_FACTOR_BINDING				GO_CYSTEINE_TYPE_PEPTIDASE_ACTIVITY								
7265	TTC1	tetratricopeptide repeat domain 1 [Source:HGNC Symbol;Acc:HGNC:12391]																																													GO_UNFOLDED_PROTEIN_BINDING															
4664	NAB1	NGFI-A binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7626]																																																GO_TRANSCRIPTION_FACTOR_BINDING												
55667	DENND4C	DENN domain containing 4C [Source:HGNC Symbol;Acc:HGNC:26079]																																																									GO_RAB_GTPASE_BINDING			
9183	ZW10	zw10 kinetochore protein [Source:HGNC Symbol;Acc:HGNC:13194]																																																												
56683	CFAP298	cilia and flagella associated protein 298 [Source:HGNC Symbol;Acc:HGNC:1301]																																																												
57446	NDRG3	NDRG family member 3 [Source:HGNC Symbol;Acc:HGNC:14462]																																																												
83786	FRMD8	FERM domain containing 8 [Source:HGNC Symbol;Acc:HGNC:25462]																																																												
